published_date,title,description,polarity,sentiment,source,country_code,country_name
2025-04-11 07:00:00+00:00,"China raises duties on US goods to 125%, calls Trump tariff hikes a 'joke'","China hiked its levies on imports of U.S. goods to 125% on Friday, hitting back at Donald Trump's decision to single out the world's No.2 ...",0.296,positive,Reuters,intl,International
2025-05-08 13:27:20+00:00,"Trump unveils United Kingdom trade deal, first since 'reciprocal' tariff pause","Trump unveils United Kingdom trade deal, first since 'reciprocal' tariff pause · Keep in place a 10% blanket U.S. tariff on U.K. imports. · Adjust ...",0.6808,positive,CNBC,us,United States
2025-05-08 07:16:03+00:00,Trump tariffs live updates: Trump announces UK trade deal with US-China trade talk date set,"China has reportedly compiled a list of US goods exempt from its 125% tariffs, aiming to ease trade tensions without making public concessions.",0.0516,positive,Yahoo Finance,us,United States
2025-05-09 15:24:00+00:00,Trump floats 100% tariff on Barbies while his UK trade ‘deal’ shields super-luxury cars like Rolls-Royce,Trump floats 100% tariff on Barbies while his UK trade 'deal' shields super-luxury cars like Rolls-Royce.,0.6124,positive,CNN,us,United States
2025-05-05 18:15:53+00:00,"Trump, Jon Voight meeting led to Hollywood tariff proposal, his manager says","Trump proposed tariffs of 100% on foreign-made films Sunday, sparking an uproar and confusion among Hollywood studios and streaming services. ""I ...",-0.296,negative,CNBC,us,United States
2025-04-09 11:44:34+00:00,Trump tariffs live updates: China hits back by raising tariff on US goods to 84% after Trump's 'reciprocal' duties take effect,"China said it will raise its tariff on US goods to 84%, retaliating to the hefty new tariffs on its imports that kicked in on Wednesday.",0.0,neutral,Yahoo,us,United States
2025-05-08 04:01:25+00:00,Trump’s Threat of ‘Foreign’ Film Tariffs Stirs Anxiety in the U.K.,President Trump's desire to “make Hollywood great again” by wielding his preferred economic weapon — tariffs — has sent a shiver through ...,0.128,positive,The New York Times,us,United States
2025-05-08 16:43:00+00:00,Trump’s tariffs have launched global trade wars. Here’s a timeline of how we got here,"Long-threatened tariffs from U.S. President Donald Trump have plunged the country into trade wars abroad — all while on-again, off-again new ...",-0.7717,negative,AP News,us,United States
2025-05-06 11:00:00+00:00,Businesses have found strange but legal ways to avoid Trump’s tariffs,"'Tariff engineering'. There are over 5,000 different product classification codes that governments across the globe use when assessing tariffs.",-0.3506,negative,CNN,us,United States
2025-05-04 16:00:40+00:00,Read the full transcript: President Donald Trump interviewed by 'Meet the Press' moderator Kristen Welker,"Trump spoke about a variety of topics in the May 2025 interview, including the state of the economy, foreign affairs, immigration, ...",0.0,neutral,NBC News,us,United States
2025-04-08 07:00:00+00:00,How Should Africa Respond to Trump’s New Tariffs?,"Trump's new tariffs hit nearly all African countries, affecting the African Growth and Opportunity Act. Africa can respond by advancing the ...",0.6597,positive,CSIS | Center for Strategic and International Studies,us,United States
2025-05-07 09:00:00+00:00,"How Trump’s Tariffs Could Affect Nike, Its Factory Workers and Prices","Last month, Trump announced sweeping tariffs that would slam imports from the countries where most Nike sneakers and apparel get made. A close ...",-0.3818,negative,ProPublica,us,United States
2024-06-25 07:00:00+00:00,Trump’s 10 Percent Tariffs: Projected Impacts on U.S. Households and Allies,Presidential candidate Trump's proposed 10 percent tariff would result in hundreds of billions of dollars in additional costs to U.S. consumers ...,0.0,neutral,The American Action Forum,us,United States
2025-04-14 07:00:00+00:00,US stock markets rise on Trump tariff rollback,The main US and European stock markets suffered historic falls followed by record rises after Trump suspended many tariffs for 90 days. Most ...,-0.743,negative,BBC,gb,United Kingdom
2025-04-06 07:00:00+00:00,Trump advisers say more than 50 countries have reached out for tariff talks with White House,"Trump advisers say more than 50 countries have reached out for tariff talks with White House ... FORT LAUDERDALE, Fla. (AP) — Top administration ...",0.3818,positive,PBS,us,United States
2025-05-10 03:14:00+00:00,"As US and China begin trade talks in Geneva, Trump's tariff hammer looks less mighty than he claims","The way President Donald Trump sees it, beating China in a trade war should be easy. After all, the Chinese sell Americans three times as ...",-0.6124,negative,AP News,us,United States
2025-04-23 18:47:16+00:00,Trump tariffs live updates: White House considers slashing China tariffs after Trump hints at deescalation,"The White House is reportedly considering slashing tariffs on Chinese imports from a baseline rate of 145% to 50%-65%, a senior White House ...",-0.4939,negative,Yahoo Finance,us,United States
2025-02-04 08:00:00+00:00,Q&A: What Are Tariffs and How Will They Affect Us?,Tariffs are taxes on imported goods that have played a role in US history since the nation's founding as an income source and tool for international policy.,0.34,positive,The University of Virginia,us,United States
2025-04-23 07:00:00+00:00,U.S. Tariff Tracker | How Much Are U.S. Tariffs Raising in Revenue?,Net tariff revenue in recent years has been 80% to 85% of gross tariff and certain other excise tax revenue. Non ...,-0.25,negative,Bipartisan Policy Center,us,United States
2025-05-07 10:54:04+00:00,China Agreed to U.S. Tariff Talks but Is Likely to Play Hardball,"The Trump administration's decision to raise tariffs on Chinese goods imported to the United States by 145 percent, and China's response in ...",0.81,positive,The New York Times,us,United States
2025-04-03 07:00:00+00:00,The New US Tariff Regime Is Another Blow for Africa,"Literally overnight, the US has imposed steep tariffs on these countries, ranging from 10 percent to a whopping 60 percent (for Lesotho). (See ...",-0.0772,negative,Center for Global Development,us,United States
2024-12-03 08:00:00+00:00,How China tariffs could backfire on U.S.,"A revived trade war would further destabilize China's economy, but economists and tax experts caution it would also harm the U.S. economy by ...",-0.802,negative,Harvard Gazette,us,United States
2025-02-03 08:00:00+00:00,China hits back at Trump with new tariff on U.S. products,"Starting Feb. 10, China will impose an additional tariff of 15% on coal and liquefied natural gas and a 10% tariff on crude oil, agricultural ...",-0.5267,negative,NBC News,us,United States
2025-05-02 07:00:00+00:00,"China low-value package exemption ends with questions over US tariff collections, logistics","The Trump administration ended U.S. duty-free access for low-value shipments from China and Hong Kong on Friday, removing the ""de minimis"" ...",0.0,neutral,Reuters,intl,International
2025-04-09 07:00:00+00:00,Explainer: How do tariffs work and how will they impact the American and global economy?,"Tariffs firstly raise revenue and there's a debate over who will actually pay the money. The evidence suggests that, by and large, tariffs are ...",-0.1027,negative,Harvard Kennedy School,us,United States
2025-04-22 07:00:00+00:00,US Treasury secretary says trade war with China is not ‘sustainable’,U.S. Treasury Secretary Scott Bessent said in a Tuesday speech that the ongoing tariffs showdown with China is unsustainable and expects a ...,-0.5707,negative,AP News,us,United States
2025-02-04 08:00:00+00:00,Trump in no hurry to talk to Xi amid new tariff war,US President Donald Trump said on Tuesday he is in no hurry to speak to Chinese President Xi Jinping to try to defuse a new trade war.,-0.9042,negative,Reuters,intl,International
2025-02-20 08:00:00+00:00,Trump tariffs: Visualising new US trade restrictions,"In February, President Trump announced plans to impose tariffs of 25% on all US steel and aluminium imports. The tariffs went into effect on 12 ...",-0.296,negative,The World Economic Forum,ch,Switzerland
2025-04-08 07:00:00+00:00,Navigating Asia's new trade reality after the US tariff shock,The new US tariff regime rewrites the global trade playbook. Asia now has the opportunity to lead the reinvention of globalization.,0.0516,positive,The World Economic Forum,ch,Switzerland
2025-04-25 07:00:00+00:00,China exempts some goods from US tariffs,April 25 (Reuters) - China has exempted some U.S. imports from its 125% tariffs and is asking firms to identify critical goods they need ...,-0.3182,negative,Reuters,intl,International
2025-04-25 07:00:00+00:00,Swiss leader says Trump administration foresees 'privileged' talks with 15 countries on US tariffs,Swiss leader says Trump administration foresees 'privileged' talks with 15 countries on US tariffs.,0.7003,positive,AP News,us,United States
2025-04-03 07:00:00+00:00,China threatens retaliation after Trump hits it with highest U.S. tariff on any country,"China threatens retaliation after Trump hits it with highest U.S. tariff on any country. “China will have no choice but to retaliate,” one ...",-0.4939,negative,NBC News,us,United States
2025-05-09 09:56:15+00:00,Chinese export hike reported as tariff talks with US set to start,China reported that its exports rose more than expected in April as it prepares for weekend talks over tariffs with the United States. Outbound ...,0.4215,positive,Al Jazeera,qa,Qatar
2025-05-08 14:28:09+00:00,What items are in the EU's new response measures to Trump tariffs?,The public consultation ends June 10. The Commission will go through responses and formulate a final product list by end-June or early July.,0.0,neutral,Reuters,intl,International
2025-04-02 07:00:00+00:00,"How do tariffs work, and who will they impact? UChicago experts explain","Gulotty: Tariffs are federal taxes, set by Congress, and applied to goods at the border. Unlike income or sales taxes, tariffs vary by product ...",0.0,neutral,University of Chicago News,us,United States
